,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
15822,EZYV6315,North America,1,N,N,4228,2012,Northeast,73976.48,4,Y,0
15823,EZYV12817,Europe,2,N,Y,1538,1984,South,52682.07,4,Y,1
15824,EZYV3646,Asia,3,N,Y,1441,1971,West,90725.23,4,Y,0
15825,EZYV18161,Asia,1,Y,N,882,1947,Midwest,167811.85,2,Y,1
15826,EZYV193,North America,2,Y,N,4045,1987,West,102909.59,4,N,1
15827,EZYV13415,Asia,3,N,Y,506,1933,South,71.2856,1,Y,0
15828,EZYV817,Asia,1,N,N,3236,1988,South,87058.78,4,Y,1
15829,EZYV24506,Asia,1,N,N,2031,2005,West,142260.9,4,Y,0
15830,EZYV15811,North America,2,Y,N,1511,1998,Northeast,61721.4,4,Y,0
15831,EZYV6161,Asia,2,Y,N,3805,2007,Northeast,20647.54,4,Y,1
15832,EZYV15642,Asia,1,Y,N,2729,2000,Northeast,93385.56,4,Y,0
15833,EZYV19072,Europe,4,Y,N,3186,1944,Northeast,31983.29,4,Y,1
15834,EZYV4391,Asia,3,Y,N,2184,2004,Northeast,129562.3,4,Y,0
15835,EZYV11165,Oceania,1,N,N,872,1819,Northeast,553.2211,1,Y,1
15836,EZYV4928,Asia,3,N,N,4218,2001,Northeast,575.3468,1,Y,0
15837,EZYV5553,Europe,2,Y,N,901,2007,Northeast,27836.68,4,Y,1
15838,EZYV10800,Europe,2,Y,N,220,1984,Northeast,105082.98,4,Y,1
15839,EZYV22586,Asia,1,Y,N,1487,1961,South,84214.3,2,Y,1
15840,EZYV239,Asia,2,N,N,3592,1950,West,114512.69,4,Y,0
15841,EZYV12208,Asia,2,N,N,3781,1984,South,102892.21,4,N,1
15842,EZYV24559,Asia,2,Y,Y,2770,1999,West,101089.03,4,Y,1
15843,EZYV11170,Oceania,2,Y,N,3714,1968,Midwest,155754.11,4,N,0
15844,EZYV21139,Asia,1,Y,N,902,1937,West,62190.7,4,Y,0
15845,EZYV4237,Asia,1,Y,N,3363,1991,South,71892.56,4,Y,1
15846,EZYV5619,Asia,3,Y,N,1868,2005,Midwest,101578.1,4,Y,0
15847,EZYV22752,Asia,1,Y,N,1161,2009,West,52396.71,4,Y,0
15848,EZYV8641,Asia,2,N,N,2185,2013,Midwest,141040.99,4,Y,1
15849,EZYV5098,Europe,2,N,N,2495,1950,Northeast,96786.46,4,Y,1
15850,EZYV14666,Europe,1,Y,N,67441,1997,West,44342.91,4,Y,1
15851,EZYV2243,Asia,1,Y,N,325,1920,Northeast,42550.38,4,Y,1
15852,EZYV21214,Asia,1,Y,Y,2665,1977,South,36586.04,4,Y,1
15853,EZYV3553,South America,2,N,N,3298,2005,South,80136.3,4,Y,0
15854,EZYV19390,Asia,2,Y,N,3628,2004,West,58686.11,4,Y,1
15855,EZYV19745,Oceania,1,N,Y,1781,2007,Midwest,33819.63,4,Y,1
15856,EZYV24158,Europe,3,N,N,489,2004,West,88072.61,4,Y,1
15857,EZYV8329,Asia,1,Y,N,758,2005,South,240193.11,4,Y,1
15858,EZYV5629,Asia,1,Y,Y,2803,2007,South,91534.17,4,Y,1
15859,EZYV10603,North America,1,Y,N,1208,2005,Northeast,36344.87,4,Y,0
15860,EZYV4508,Asia,2,Y,N,88,1978,South,804.0274,1,Y,1
15861,EZYV23471,Europe,1,Y,Y,2856,1986,Northeast,120300.68,4,Y,0
15862,EZYV12175,Asia,1,N,N,3626,2000,West,240410.79,4,Y,0
15863,EZYV14454,Asia,2,Y,N,1594,2013,West,77463.41,4,N,1
15864,EZYV16531,Asia,1,Y,N,3832,2011,West,40405.67,4,Y,1
15865,EZYV15094,Africa,1,Y,N,2841,1993,South,139487.13,4,Y,1
15866,EZYV21936,Asia,2,N,N,893,1889,Midwest,34117.11,4,N,1
15867,EZYV2295,Asia,2,Y,N,2895,2006,South,31247.22,4,Y,1
15868,EZYV11804,North America,2,N,N,1536,2007,South,308.7836,1,Y,0
15869,EZYV25280,Asia,2,Y,N,3223,1984,South,132407.24,4,Y,1
15870,EZYV23459,Asia,2,N,N,1755,2008,West,148813.98,4,Y,0
15871,EZYV14319,Europe,4,N,N,3133,2010,Northeast,62363.33,4,Y,0
15872,EZYV21664,Africa,1,Y,N,2524,2007,Northeast,33272.77,4,Y,1
15873,EZYV8691,Asia,2,Y,N,585,1992,West,54195.86,4,Y,1
15874,EZYV7082,Asia,4,N,N,1024,2007,West,104718.09,4,Y,1
15875,EZYV4734,Asia,2,N,N,104,1920,South,68923.18,4,N,1
15876,EZYV8913,Asia,2,N,Y,645,1855,West,128544.2,4,Y,1
15877,EZYV20769,Asia,1,N,Y,126,1997,West,78896.39,4,Y,1
15878,EZYV13046,Europe,1,Y,N,607,1991,Northeast,105260.25,4,Y,1
15879,EZYV21152,Asia,2,Y,N,4133,1994,South,48863.44,4,Y,1
15880,EZYV24425,Asia,1,N,N,900,2009,Northeast,126813.75,4,Y,1
15881,EZYV11282,Europe,2,Y,N,5405,1999,Northeast,93747.83,4,N,1
15882,EZYV14956,Asia,2,N,Y,2934,2013,South,97524.4,4,Y,1
15883,EZYV24427,Europe,1,N,N,4727,2008,West,49306.66,4,Y,1
15884,EZYV20930,Asia,1,Y,N,2952,2000,West,318.6943,1,Y,0
15885,EZYV16981,Asia,1,N,N,1972,1990,South,79637.18,4,Y,1
15886,EZYV24326,North America,3,N,N,4060,1996,Midwest,30032.28,4,N,1
15887,EZYV11511,Asia,1,Y,N,47,2010,South,56241.2,4,Y,1
15888,EZYV5521,Asia,2,Y,N,7285,1992,South,111706.66,4,N,1
15889,EZYV18032,Europe,3,Y,N,2750,1868,Northeast,21724.59,4,Y,1
15890,EZYV11822,North America,2,N,N,3742,1912,Northeast,56.5217,1,Y,0
15891,EZYV2701,North America,1,N,N,1756,1841,West,47.2736,1,Y,0
15892,EZYV1701,Africa,2,N,N,2871,1986,South,177310.49,4,N,1
15893,EZYV13597,Asia,2,Y,N,542,1970,South,66209.1,4,Y,1
15894,EZYV19158,Asia,2,Y,N,764,1995,Midwest,132445.34,4,Y,1
15895,EZYV6969,Asia,2,Y,N,3841,1823,West,32576.47,4,N,1
15896,EZYV23709,Asia,3,Y,N,2872,1977,Northeast,264303.76,4,Y,0
15897,EZYV16323,Asia,1,N,N,2769,2006,South,167303.91,4,Y,0
15898,EZYV6220,Asia,2,Y,N,525,1975,Northeast,97561.97,4,Y,1
15899,EZYV21636,Asia,1,N,N,4594,2010,South,79967.82,4,Y,1
15900,EZYV87,Asia,3,N,N,1255,1989,Northeast,79813.05,4,N,0
15901,EZYV23552,Africa,2,Y,N,992,1995,Northeast,47377.84,2,Y,1
15902,EZYV23092,Europe,4,N,N,4802,1989,South,2088.36,4,Y,0
15903,EZYV18979,North America,4,Y,N,5081,1839,Northeast,99464.83,4,Y,1
15904,EZYV15347,Asia,2,Y,N,308,1989,West,121910.14,4,Y,1
15905,EZYV17414,Asia,2,Y,N,219,1985,West,120509.61,4,N,1
15906,EZYV137,Asia,2,Y,N,1933,1839,Northeast,63896.35,4,Y,1
15907,EZYV6973,Asia,1,N,N,2492,2006,West,86310.57,4,Y,0
15908,EZYV11088,Asia,1,Y,N,2639,2015,Northeast,123120.05,4,Y,1
15909,EZYV19239,Asia,1,N,N,2273,1997,South,58592.54,4,Y,0
15910,EZYV15722,Asia,1,Y,N,463,1885,Midwest,47789.37,4,Y,1
15911,EZYV1201,North America,1,Y,N,3374,2012,Midwest,124864.48,4,Y,1
15912,EZYV6122,North America,2,N,N,953,2007,Northeast,373.7218,1,Y,0
15913,EZYV15749,South America,1,Y,N,1721,1947,Midwest,109148.14,4,Y,1
15914,EZYV12128,Asia,2,Y,N,4502,1845,Northeast,154279.02,4,Y,1
15915,EZYV23558,Asia,1,Y,N,11254,1946,West,123259.44,4,Y,0
15916,EZYV14126,Asia,3,Y,N,2552,1985,Northeast,67384.61,2,Y,0
15917,EZYV13623,Asia,1,Y,N,4729,2011,South,106944.39,4,Y,0
15918,EZYV6297,Asia,1,Y,N,4970,2006,West,49416.71,4,Y,1
15919,EZYV3928,Asia,2,N,N,4058,2005,Midwest,137996.87,4,Y,0
15920,EZYV14388,Asia,1,N,N,342,1995,West,847.814,1,Y,0
15921,EZYV23977,Asia,2,N,N,4240,1900,Northeast,107039.02,4,Y,1
15922,EZYV3607,South America,2,N,N,738,2005,Midwest,723.5006,1,Y,0
15923,EZYV2331,Asia,1,Y,N,2676,1995,Northeast,73154.95,4,Y,1
15924,EZYV11708,Asia,1,N,N,2554,1984,Northeast,94481.66,4,Y,1
15925,EZYV2188,Asia,1,Y,N,3920,1866,Northeast,109419.5,4,Y,1
15926,EZYV196,Asia,1,N,N,872,1991,Northeast,179675.58,4,Y,0
15927,EZYV12357,Asia,3,Y,N,3574,1967,Northeast,128901.25,4,Y,0
15928,EZYV17187,Oceania,1,Y,N,3223,1989,Midwest,363.8341,1,Y,1
15929,EZYV15955,Asia,2,N,N,918,1869,South,13959.81,4,Y,1
15930,EZYV14639,Africa,1,N,N,270,2000,Midwest,10668.41,4,Y,1
15931,EZYV2669,Asia,1,Y,N,3332,2007,Northeast,96729.26,4,Y,1
15932,EZYV16626,Asia,3,N,N,2349,2000,South,48371.23,4,Y,1
15933,EZYV18453,Asia,3,Y,N,2347,2008,Midwest,67466.3,4,Y,1
15934,EZYV15196,Europe,2,N,N,31115,2010,South,26560.21,4,Y,1
15935,EZYV2762,Asia,1,N,N,1070,1960,Midwest,69765.81,4,Y,0
15936,EZYV2033,Asia,4,Y,Y,3111,2006,South,76006.93,4,Y,1
15937,EZYV17029,Asia,2,N,N,3441,2005,Midwest,116065.25,4,Y,0
15938,EZYV5104,Asia,2,N,N,1152,1987,West,45803.08,4,Y,1
15939,EZYV13653,Asia,1,N,N,938,2012,Northeast,154523.77,4,Y,1
15940,EZYV1638,Europe,1,Y,Y,1230,1978,South,70211.32,4,Y,1
15941,EZYV8313,North America,2,Y,N,905,1885,South,168.62,1,Y,1
15942,EZYV11174,Asia,2,N,N,8280,1998,West,103.64,1,Y,0
15943,EZYV25480,Asia,1,Y,N,3195,1960,Midwest,70876.91,4,Y,1
15944,EZYV3075,Asia,1,Y,N,4381,1974,Midwest,75891.48,4,Y,1
15945,EZYV7297,Europe,4,Y,N,60186,1998,West,17132.72,4,Y,1
15946,EZYV3279,Asia,3,Y,N,3826,2003,Northeast,113405.09,4,Y,0
15947,EZYV8004,Asia,2,Y,N,1059,1999,Midwest,57037.33,4,Y,1
15948,EZYV21547,Asia,2,N,N,2255,2003,Northeast,106601.76,4,Y,0
15949,EZYV8327,Asia,1,N,N,91,1879,West,222416.49,4,Y,1
15950,EZYV13517,Asia,1,Y,N,4811,2004,West,39491.77,4,Y,0
15951,EZYV7353,North America,1,Y,N,1414,2000,Midwest,38.4261,1,Y,0
15952,EZYV13451,Asia,2,Y,N,1875,2002,West,46908.07,4,Y,1
15953,EZYV10752,Africa,1,Y,N,20,2001,Northeast,111258.59,4,Y,1
15954,EZYV7830,Asia,2,N,N,4193,1999,Midwest,20500.39,4,Y,1
15955,EZYV16447,Asia,2,N,N,2094,2001,South,83580.27,4,Y,1
15956,EZYV7698,Asia,3,N,Y,3808,2013,Northeast,202386.17,4,Y,0
15957,EZYV14428,South America,1,N,N,1920,1976,Northeast,264.5926,1,Y,0
15958,EZYV5669,South America,4,Y,N,2779,2007,West,43560.48,4,Y,1
15959,EZYV21743,Asia,1,Y,N,1505,1993,South,6861.49,4,Y,1
15960,EZYV10660,Asia,3,Y,N,155,2010,Midwest,139579.46,4,N,0
15961,EZYV17064,North America,4,N,Y,23048,1889,South,140336.31,4,Y,1
15962,EZYV18426,Asia,1,Y,N,2149,2001,West,82560.14,4,Y,0
15963,EZYV8934,Asia,1,N,N,545,2011,Northeast,101532.85,4,Y,1
15964,EZYV5308,Europe,2,Y,Y,11391,2000,West,130455.91,4,Y,1
15965,EZYV22322,Asia,3,Y,N,3097,2004,Northeast,54100.25,4,Y,1
15966,EZYV20026,Asia,1,N,N,11072,1932,Northeast,65841.64,4,Y,0
15967,EZYV23047,Asia,1,N,N,1464,1872,South,12530.5,4,Y,0
15968,EZYV19643,Europe,2,Y,N,2892,1849,Northeast,102401.16,4,Y,1
15969,EZYV12856,Asia,4,N,Y,1845,2001,South,107789.52,4,Y,1
15970,EZYV18258,North America,2,Y,N,3237,1866,Northeast,413.3675,1,Y,0
15971,EZYV19297,Europe,4,N,N,1617,1965,West,61102.54,4,Y,1
15972,EZYV11036,Europe,3,N,N,4068,2011,South,56972.93,4,Y,0
15973,EZYV20412,Europe,4,N,Y,4320,2010,Northeast,912.98,4,Y,1
15974,EZYV5489,Asia,1,N,N,245,1969,South,143209.29,4,Y,1
15975,EZYV16679,Asia,1,N,N,1335,1999,Northeast,26843.93,4,Y,0
15976,EZYV8025,Asia,2,Y,N,5171,1946,Northeast,92686.3,4,N,1
15977,EZYV10749,Asia,3,N,N,468,1908,South,135214.46,4,Y,0
15978,EZYV16874,Asia,1,N,N,1353,1993,Northeast,566.2264,1,Y,1
15979,EZYV691,Asia,1,N,N,3875,1986,Northeast,574.2465,1,Y,0
15980,EZYV12014,Asia,1,Y,N,1501,2003,West,84757.56,4,Y,0
15981,EZYV16987,North America,2,Y,N,1066,1968,South,164919.47,4,Y,1
15982,EZYV10104,North America,2,Y,N,1098,1998,West,66810.32,4,Y,0
15983,EZYV1015,South America,1,N,Y,2456,1997,Northeast,94932.01,4,Y,0
15984,EZYV870,North America,1,Y,N,616,2001,South,49248.08,4,Y,1
15985,EZYV1994,Asia,1,Y,N,2939,1982,South,48099.93,4,Y,1
15986,EZYV10627,Europe,3,N,Y,5247,2001,Midwest,109205.89,4,N,0
15987,EZYV11950,Asia,2,N,N,817,1987,West,611.4795,1,Y,0
15988,EZYV14840,Asia,2,Y,N,1474,2001,South,47262.59,4,N,1
15989,EZYV14925,North America,2,N,N,1528,1989,Northeast,133824.8,4,N,1
15990,EZYV10559,Asia,2,N,N,1663,1989,Midwest,72146.55,4,Y,0
15991,EZYV7611,Europe,2,Y,N,166,1884,South,75598.15,4,Y,1
15992,EZYV5284,Europe,1,Y,N,4161,2005,West,32160.62,4,Y,0
15993,EZYV4371,Asia,2,N,N,2925,1949,Island,91060.12,4,Y,0
15994,EZYV1362,Asia,1,N,N,757,1948,West,172647.18,4,Y,0
15995,EZYV17911,North America,2,N,N,1242,1987,Midwest,287433.9,4,Y,1
15996,EZYV1630,Europe,3,Y,N,1608,1995,West,26176.33,4,N,0
15997,EZYV12626,Europe,3,Y,N,268819,1887,South,50872.25,4,Y,0
15998,EZYV1552,Asia,2,Y,N,262,1993,Midwest,109933.38,4,Y,1
15999,EZYV20811,Asia,1,Y,Y,249,2012,South,175314.63,4,Y,0
16000,EZYV25091,Asia,1,N,N,568,1897,Midwest,68158.16,4,Y,1
16001,EZYV17722,Asia,1,Y,N,177,1994,South,156350.9,4,Y,0
16002,EZYV20286,Asia,4,N,Y,8474,1994,South,143623.66,4,Y,1
16003,EZYV8253,Asia,4,Y,N,2272,2013,Northeast,29385.11,4,Y,1
16004,EZYV10443,Asia,1,N,N,323,1994,South,646.7615,1,Y,1
16005,EZYV14632,Asia,2,Y,N,789,2012,Northeast,37197.27,4,Y,1
16006,EZYV5040,North America,2,Y,N,4525,2000,Northeast,98009.77,4,Y,0
16007,EZYV18731,Asia,2,Y,N,1664,1992,Northeast,153977.48,4,N,1
16008,EZYV24585,Europe,1,Y,Y,2127,1953,Midwest,2025.43,4,Y,1
16009,EZYV5695,Asia,1,Y,N,771,2006,Northeast,42672.94,4,Y,1
16010,EZYV5120,Asia,1,N,N,546,1994,South,122591.85,4,Y,1
16011,EZYV1135,Asia,3,Y,Y,380,1999,South,95147.04,4,Y,1
16012,EZYV10997,Asia,1,Y,N,2373,1921,Midwest,98082.52,4,Y,0
16013,EZYV10279,Asia,1,Y,N,3479,2012,South,51568.5,4,Y,0
16014,EZYV10452,Europe,2,N,N,18758,1956,South,26765.26,4,Y,1
16015,EZYV4018,Asia,2,N,N,1801,1995,Island,98615.56,4,Y,0
16016,EZYV10410,Asia,2,Y,N,1352,2006,Midwest,52521.86,4,Y,1
16017,EZYV2425,Asia,1,N,Y,690,2011,Midwest,360.0767,1,Y,1
16018,EZYV4139,Europe,2,Y,N,259,2013,West,109328.44,4,Y,1
16019,EZYV12049,Europe,2,N,N,2230,1981,West,78179.27,4,Y,1
16020,EZYV860,Asia,2,Y,N,4836,1991,West,18706.86,4,Y,1
16021,EZYV2963,Asia,1,N,N,142,1994,West,102649.83,4,Y,0
16022,EZYV2427,Europe,3,Y,N,3416,2001,South,73092.04,4,Y,1
16023,EZYV23617,Asia,2,Y,N,1772,1995,Midwest,151765.82,4,N,1
16024,EZYV17749,Asia,2,Y,N,5610,2005,West,14384.21,4,Y,1
16025,EZYV7675,Europe,3,Y,N,2667,1974,South,100538.0,4,Y,0
16026,EZYV18164,Europe,2,Y,N,1516,1839,West,49458.33,4,Y,1
16027,EZYV19875,Asia,2,N,N,2265,1979,West,39086.19,4,Y,0
16028,EZYV24819,Asia,1,Y,N,1462,1949,Northeast,126453.44,4,Y,0
16029,EZYV18486,Asia,3,Y,N,3361,1993,South,90468.3,4,Y,1
16030,EZYV18203,North America,2,N,N,437,1977,West,54974.77,4,N,1
16031,EZYV16754,Asia,1,Y,N,1517,1981,West,79322.18,4,Y,1
16032,EZYV4938,Asia,1,N,N,11041,1832,South,761.4506,1,Y,0
16033,EZYV10897,Asia,1,N,N,3062,2003,West,144745.09,4,Y,1
16034,EZYV5286,Europe,2,N,N,3425,1977,West,35886.71,4,Y,1
16035,EZYV8368,North America,4,Y,N,5951,1987,West,18040.87,4,Y,1
16036,EZYV12906,Asia,2,N,N,716,1996,South,190193.19,4,Y,0
16037,EZYV2094,Europe,2,N,N,1214,1980,West,130600.53,4,Y,1
16038,EZYV23451,Europe,1,Y,N,4161,2013,West,16847.47,4,Y,1
16039,EZYV11337,South America,4,Y,Y,2339,2008,South,95988.21,4,Y,1
16040,EZYV11684,North America,2,Y,N,2386,1992,South,79372.81,4,Y,1
16041,EZYV7818,Asia,2,N,N,2786,1998,South,157633.94,4,Y,1
16042,EZYV1921,Asia,2,Y,N,1685,2003,West,104577.45,4,Y,1
16043,EZYV83,Asia,3,Y,N,39,2000,West,70778.82,4,Y,0
16044,EZYV17201,North America,1,N,N,2432,1960,South,25591.83,4,Y,0
16045,EZYV13319,Asia,1,Y,N,3477,1850,Northeast,124550.61,4,Y,1
16046,EZYV22503,Asia,2,N,N,3174,1984,South,159391.26,4,N,0
16047,EZYV4397,Asia,2,N,N,484,2005,South,97934.85,4,Y,0
16048,EZYV8476,Asia,1,N,N,3823,1975,Northeast,41049.06,4,Y,1
16049,EZYV20505,Asia,2,Y,N,1539,2010,West,97621.2,4,Y,1
16050,EZYV18846,Asia,3,Y,N,3857,1991,South,105574.89,4,Y,1
16051,EZYV1814,Asia,2,N,N,5441,2006,West,143481.98,4,N,0
16052,EZYV1272,Asia,1,Y,N,7106,1989,West,180284.35,4,Y,1
16053,EZYV15227,Asia,1,Y,N,1879,1991,South,38545.56,4,Y,0
16054,EZYV2995,Asia,3,N,Y,3248,2004,West,70300.58,4,Y,0
16055,EZYV24188,Europe,3,N,Y,1656,1987,West,95074.95,4,Y,1
16056,EZYV15675,Asia,2,Y,N,357,1943,South,49762.6,4,Y,1
16057,EZYV15439,Asia,1,Y,Y,11244,1993,Northeast,52604.94,4,Y,0
16058,EZYV23430,Asia,2,N,N,4203,2005,South,104496.17,4,N,1
16059,EZYV22504,Europe,2,Y,N,32585,1849,West,25331.76,4,Y,1
16060,EZYV2643,Africa,4,N,N,2669,2001,South,76839.65,4,Y,0
16061,EZYV9281,Asia,1,N,N,1878,1936,West,99664.89,4,Y,0
16062,EZYV21286,Europe,4,Y,N,4011,2004,South,45331.18,4,Y,1
16063,EZYV18690,Asia,1,N,N,4790,1995,West,64055.55,4,Y,1
16064,EZYV22471,Europe,1,Y,N,1758,1998,West,39832.98,4,Y,1
16065,EZYV4196,Asia,1,N,N,3128,1999,Midwest,115499.69,4,Y,0
16066,EZYV13033,Asia,2,N,N,2469,2005,South,102853.93,4,Y,0
16067,EZYV12769,Asia,2,Y,N,2381,2003,Midwest,230922.38,4,Y,1
16068,EZYV12361,Asia,2,N,N,177,1991,Northeast,325.346,1,Y,1
16069,EZYV3850,Asia,1,Y,N,705,1989,Northeast,29979.87,4,Y,0
16070,EZYV25289,Asia,1,N,N,1123,2011,Midwest,26414.06,4,Y,0
16071,EZYV23383,Europe,1,Y,N,389,1962,South,335.4469,1,Y,0
16072,EZYV16195,Asia,3,N,N,16,2005,Northeast,55016.22,4,Y,0
16073,EZYV15254,Europe,3,N,N,362,2000,South,112799.79,4,Y,0
16074,EZYV19234,Asia,1,Y,N,3369,1980,Northeast,222.3061,1,Y,0
16075,EZYV16194,Asia,2,Y,N,1569,2005,South,107862.99,4,Y,1
16076,EZYV3555,Asia,1,N,N,2545,1981,Northeast,73305.93,4,Y,0
16077,EZYV18580,Asia,1,Y,N,1822,2008,Midwest,28464.02,4,Y,1
16078,EZYV13238,Asia,3,Y,N,5870,2011,Northeast,140996.5,4,Y,0
16079,EZYV2601,Asia,2,N,N,2431,1998,Midwest,134269.43,4,Y,0
16080,EZYV24947,South America,1,N,N,2397,1985,South,131275.93,4,N,1
16081,EZYV1519,Asia,1,N,Y,765,1962,Northeast,77697.21,4,Y,0
16082,EZYV4118,Europe,1,Y,N,3967,1977,West,7702.68,4,Y,1
16083,EZYV10826,Asia,1,Y,N,730,2007,Midwest,42054.93,4,N,1
16084,EZYV5756,Asia,2,N,N,2900,1838,Northeast,246955.19,4,N,1
16085,EZYV5634,North America,2,Y,N,1018,2005,West,105054.29,4,N,1
16086,EZYV8400,Asia,2,Y,N,774,2003,South,84657.84,4,Y,1
16087,EZYV23138,Asia,1,Y,N,2442,2004,South,83637.2,4,Y,1
16088,EZYV13066,Asia,2,Y,N,1238,1999,Northeast,109923.43,4,Y,1
16089,EZYV7163,Asia,2,Y,N,673,2005,South,128758.39,4,Y,1
16090,EZYV20187,Asia,1,Y,N,2963,1963,West,88071.42,4,Y,1
16091,EZYV14257,Asia,1,N,N,1805,1996,Northeast,61960.62,4,Y,1
16092,EZYV11738,North America,2,Y,N,802,2006,Northeast,77889.34,4,Y,1
16093,EZYV15442,Asia,2,Y,N,467,2009,Midwest,91774.78,4,Y,1
16094,EZYV1989,Asia,3,N,N,3433,1981,South,38551.67,4,Y,1
16095,EZYV7738,South America,2,Y,N,4430,1932,Northeast,129533.41,2,Y,0
16096,EZYV16902,Asia,1,N,N,2099,2001,Northeast,40104.3,4,Y,0
16097,EZYV10562,Asia,3,N,Y,4501,1926,South,106202.1,4,Y,0
16098,EZYV202,Asia,1,Y,N,1313,2002,West,99469.71,4,Y,1
16099,EZYV24315,Asia,1,Y,N,2893,2002,South,46294.88,4,Y,1
16100,EZYV20841,Asia,1,N,N,1011,1868,West,73314.36,4,N,0
16101,EZYV19146,Asia,1,N,N,1327,2013,Northeast,92222.04,4,Y,1
16102,EZYV15167,Asia,1,Y,N,465,1998,Midwest,120655.09,4,Y,1
16103,EZYV4856,North America,2,N,N,2557,1985,Midwest,129615.66,4,N,1
16104,EZYV24018,North America,2,Y,N,1168,2003,Midwest,154945.02,4,Y,1
16105,EZYV9742,Asia,2,N,N,763,2004,South,125382.31,4,N,1
16106,EZYV12503,Africa,1,N,N,21480,1978,Northeast,969.9479,1,N,0
16107,EZYV15951,Asia,3,Y,N,767,1994,Northeast,33056.15,4,Y,1
16108,EZYV18823,South America,1,N,Y,2850,1920,South,5661.67,4,Y,0
16109,EZYV3766,Asia,2,N,N,876,1998,Midwest,126098.49,4,Y,0
16110,EZYV22130,North America,1,Y,N,4041,1999,Midwest,21553.23,4,Y,0
16111,EZYV13453,North America,1,Y,N,3094,2008,West,89684.16,4,N,1
16112,EZYV6433,Asia,1,N,N,4029,1911,West,61954.09,4,Y,1
16113,EZYV7847,North America,4,Y,N,933,1985,Northeast,43891.44,4,Y,1
16114,EZYV23621,Asia,3,N,N,4416,1979,Midwest,37004.49,4,Y,1
16115,EZYV12254,Asia,3,N,N,4039,2003,Northeast,11711.25,4,Y,0
16116,EZYV21206,North America,2,Y,N,4482,1911,Northeast,22955.19,4,Y,1
16117,EZYV16403,Asia,4,N,N,341,1992,Midwest,58483.77,4,N,1
16118,EZYV19945,Asia,1,Y,N,2519,2005,South,144896.2,4,Y,0
16119,EZYV20336,Asia,2,Y,N,2995,1969,Midwest,64695.1,4,N,0
16120,EZYV16434,North America,1,N,N,969,1970,West,135763.92,4,Y,1
16121,EZYV25356,Asia,1,Y,N,875,1996,Northeast,49219.12,4,Y,0
16122,EZYV888,Asia,2,N,N,2323,1989,Midwest,109033.72,4,Y,1
16123,EZYV6262,Asia,1,Y,N,1558,1977,West,93895.48,4,Y,0
16124,EZYV6990,Asia,2,N,N,2076,2005,Midwest,238893.91,4,Y,1
16125,EZYV6044,Asia,1,Y,N,4383,1978,Northeast,57112.4,4,Y,1
16126,EZYV10809,Asia,2,Y,N,1690,1838,South,253.7681,1,Y,1
16127,EZYV19553,Asia,2,N,N,459,1985,Northeast,124893.09,2,Y,1
16128,EZYV19334,Asia,1,Y,N,3644,2007,South,23288.49,4,Y,1
16129,EZYV1425,Asia,1,N,N,3588,2001,West,86580.4,4,Y,0
16130,EZYV16524,Asia,1,Y,N,604,1880,Midwest,216188.09,4,Y,1
16131,EZYV15925,Asia,1,Y,N,2339,2011,Northeast,82772.61,4,Y,1
16132,EZYV19582,North America,1,N,N,1301,2004,Northeast,197.9846,1,Y,0
16133,EZYV113,Asia,1,Y,N,2421,1974,South,87336.53,4,Y,1
16134,EZYV8161,Europe,2,Y,N,951,1999,South,8431.77,4,Y,1
16135,EZYV23782,Asia,1,Y,N,5139,1993,Northeast,55044.58,4,N,1
16136,EZYV16200,Asia,1,Y,N,93,1999,West,71995.63,4,Y,0
16137,EZYV4560,North America,4,Y,N,312,2013,South,60191.36,4,Y,1
16138,EZYV20980,Asia,1,Y,N,3782,2003,Northeast,30849.39,4,Y,0
16139,EZYV22459,North America,2,Y,N,3124,2005,West,69711.67,4,Y,1
16140,EZYV11443,Europe,4,Y,N,3381,1997,West,92923.02,4,Y,1
16141,EZYV21075,Asia,1,N,N,1264,1989,South,60481.93,4,Y,1
16142,EZYV11255,Europe,2,N,N,81,1982,West,100195.89,4,Y,1
16143,EZYV22812,Africa,2,N,N,885,2009,Northeast,50041.81,4,Y,1
16144,EZYV8567,Asia,1,Y,N,1624,2009,Northeast,83247.2,4,Y,1
16145,EZYV16312,Europe,4,Y,N,3246,1999,West,101881.22,4,Y,0
16146,EZYV19662,Asia,3,N,Y,161,1984,Northeast,128293.72,4,Y,1
16147,EZYV10759,North America,4,Y,N,2849,1997,Midwest,111341.93,4,Y,1
16148,EZYV20453,Asia,3,N,N,4219,2000,Midwest,124265.9,4,Y,1
16149,EZYV20793,Asia,1,Y,N,854,2011,Northeast,112967.31,4,Y,1
16150,EZYV17267,Asia,2,Y,N,2963,1968,South,63688.74,4,Y,1
16151,EZYV19478,North America,3,Y,N,3664,1920,Northeast,90273.81,4,Y,1
16152,EZYV16836,Asia,2,Y,N,3228,2001,South,263400.0,4,Y,1
16153,EZYV3732,North America,2,Y,N,428773,2004,Northeast,39191.89,4,Y,1
16154,EZYV24144,Asia,2,Y,N,5834,2003,West,82273.64,4,Y,1
16155,EZYV4987,Europe,3,Y,N,2611,2002,West,90866.01,4,Y,0
16156,EZYV20048,Asia,1,N,N,2084,2003,West,86025.48,4,Y,1
